measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,95,United Kingdom,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2003,0.00020677565901274913,0.0002548657912196163,0.0001615227570859026
5,Prevalence,95,United Kingdom,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2003,19.536317243508353,24.1451758090261,15.265704879550105
5,Prevalence,47,Czechia,3,Both,22,All ages,338,Diphtheria,1,Number,2004,0.011046907855794888,0.01446028089416507,0.008747478635806442
5,Prevalence,47,Czechia,3,Both,22,All ages,338,Diphtheria,2,Percent,2004,1.1252870513951173e-09,1.4717293665030953e-09,8.89069281455807e-10
5,Prevalence,47,Czechia,3,Both,22,All ages,338,Diphtheria,3,Rate,2004,0.00010755478373265472,0.000140788029065483,8.516710605010119e-05
5,Prevalence,47,Czechia,3,Both,22,All ages,339,Whooping cough,1,Number,2004,433.89686920718395,574.3751627943738,323.86774530883804
5,Prevalence,47,Czechia,3,Both,22,All ages,339,Whooping cough,2,Percent,2004,4.419816640976336e-05,5.868773162443893e-05,3.2970381234403446e-05
5,Prevalence,47,Czechia,3,Both,22,All ages,339,Whooping cough,3,Rate,2004,4.224501963721379,5.592225192984741,3.1532376081513087
5,Prevalence,47,Czechia,3,Both,22,All ages,340,Tetanus,1,Number,2004,0.0290767992293136,0.06993751030217518,0.010557342893094164
5,Prevalence,47,Czechia,3,Both,22,All ages,340,Tetanus,2,Percent,2004,2.961631117432405e-09,7.127881049043742e-09,1.076433906000731e-09
5,Prevalence,47,Czechia,3,Both,22,All ages,340,Tetanus,3,Rate,2004,0.0002830972153991607,0.000680924824715079,0.00010278828668445671
5,Prevalence,47,Czechia,3,Both,22,All ages,341,Measles,1,Number,2004,0.09132661146880817,0.32406283886243814,0.013906035289963863
5,Prevalence,47,Czechia,3,Both,22,All ages,341,Measles,2,Percent,2004,9.30235526188796e-09,3.2963745623814703e-08,1.4141410322780664e-09
5,Prevalence,47,Czechia,3,Both,22,All ages,341,Measles,3,Rate,2004,0.0008891731581169287,0.0031551370758792015,0.0001353917890612392
5,Prevalence,92,Spain,3,Both,22,All ages,338,Diphtheria,1,Number,2000,0.018400638295755955,0.021828538361362643,0.015394134457176422
5,Prevalence,92,Spain,3,Both,22,All ages,338,Diphtheria,2,Percent,2000,4.790710725596966e-10,5.686989426066127e-10,4.0036386464014537e-10
5,Prevalence,92,Spain,3,Both,22,All ages,338,Diphtheria,3,Rate,2000,4.5088379217688385e-05,5.348800403472866e-05,3.772133123737045e-05
5,Prevalence,92,Spain,3,Both,22,All ages,339,Whooping cough,1,Number,2000,3814.8483369143696,4950.809780371433,2925.3324159084727
5,Prevalence,92,Spain,3,Both,22,All ages,339,Whooping cough,2,Percent,2000,9.93217896391711e-05,0.00012859986513218453,7.622333627689117e-05
5,Prevalence,92,Spain,3,Both,22,All ages,339,Whooping cough,3,Rate,2000,9.347791403107761,12.131317687143145,7.168147929775875
5,Prevalence,76,Belgium,3,Both,22,All ages,338,Diphtheria,1,Number,2001,0.004932097051706389,0.00586148108577355,0.004154031972513803
5,Prevalence,76,Belgium,3,Both,22,All ages,338,Diphtheria,2,Percent,2001,5.110214776311598e-10,6.071875880524355e-10,4.297084078674907e-10
5,Prevalence,76,Belgium,3,Both,22,All ages,338,Diphtheria,3,Rate,2001,4.787936612428333e-05,5.6901556476715574e-05,4.0326136249722645e-05
5,Prevalence,76,Belgium,3,Both,22,All ages,339,Whooping cough,1,Number,2001,2402.5120633604593,3060.268685016315,1844.2727083482364
5,Prevalence,76,Belgium,3,Both,22,All ages,339,Whooping cough,2,Percent,2001,0.00024892938541812813,0.0003161022519535008,0.00019102353527723241
5,Prevalence,76,Belgium,3,Both,22,All ages,339,Whooping cough,3,Rate,2001,23.322889532322737,29.708199833148345,17.90366396084566
5,Prevalence,76,Belgium,3,Both,22,All ages,340,Tetanus,1,Number,2001,0.24521561524813984,0.4372733649317221,0.06585162695646361
5,Prevalence,76,Belgium,3,Both,22,All ages,340,Tetanus,2,Percent,2001,2.5404252137593516e-08,4.540538953374679e-08,6.82225188843989e-09
5,Prevalence,76,Belgium,3,Both,22,All ages,340,Tetanus,3,Rate,2001,0.0023804819935153245,0.004244922862724241,0.0006392684742157305
5,Prevalence,76,Belgium,3,Both,22,All ages,341,Measles,1,Number,2001,15.243598185462403,16.22741476879252,14.232158056709007
5,Prevalence,76,Belgium,3,Both,22,All ages,341,Measles,2,Percent,2001,1.5794200942328588e-06,1.681988590810988e-06,1.4765493560271022e-06
5,Prevalence,76,Belgium,3,Both,22,All ages,341,Measles,3,Rate,2001,0.14798042514607518,0.1575310308820485,0.1381616580517372
5,Prevalence,92,Spain,3,Both,22,All ages,340,Tetanus,1,Number,2000,4.766715188796092,7.934030317538651,3.335914243812698
5,Prevalence,92,Spain,3,Both,22,All ages,340,Tetanus,2,Percent,2000,1.241027343329647e-07,2.0676810452497577e-07,8.677653200561303e-08
5,Prevalence,92,Spain,3,Both,22,All ages,340,Tetanus,3,Rate,2000,0.011680217751181199,0.01944131295512336,0.008174225483113098
5,Prevalence,92,Spain,3,Both,22,All ages,341,Measles,1,Number,2000,4.177841969510917,4.832977575021149,3.5052665130500955
5,Prevalence,92,Spain,3,Both,22,All ages,341,Measles,2,Percent,2000,1.0877228693021868e-07,1.2574836183482115e-07,9.131735001946182e-08
5,Prevalence,92,Spain,3,Both,22,All ages,341,Measles,3,Rate,2000,0.01023726025179951,0.011842585140288209,0.008589201268953801
5,Prevalence,48,Hungary,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2004,85626.3275625935,95821.84058740534,76607.41122718752
5,Prevalence,48,Hungary,3,Both,22,All ages,1026,Total burden related to hepatitis B,2,Percent,2004,0.00882667569205817,0.009879879349453719,0.007891296578243768
5,Prevalence,48,Hungary,3,Both,22,All ages,1026,Total burden related to hepatitis B,3,Rate,2004,846.8550900324324,947.6899891379938,757.6568793578945
5,Prevalence,49,North Macedonia,3,Both,22,All ages,297,Tuberculosis,1,Number,2004,534396.6188201414,606204.2849589335,469834.9472969997
5,Prevalence,49,North Macedonia,3,Both,22,All ages,297,Tuberculosis,2,Percent,2004,0.2695737195247758,0.30596802375941184,0.23698412647691836
5,Prevalence,49,North Macedonia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2004,25651.59300582428,29098.435597300988,22552.565685360012
5,Prevalence,49,North Macedonia,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2004,34197.25386470458,38572.417068672956,30298.766792009646
5,Prevalence,49,North Macedonia,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2004,0.017251186965646377,0.019488943767550903,0.015301999462189316
5,Prevalence,49,North Macedonia,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2004,1641.5037205718027,1851.5161006838616,1454.3722900847863
5,Prevalence,84,Ireland,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2001,30395.3280424291,36932.05233908344,24867.91627411161
5,Prevalence,84,Ireland,3,Both,22,All ages,1026,Total burden related to hepatitis B,2,Percent,2001,0.008344813538799222,0.01014924664494741,0.0068435604368054515
5,Prevalence,84,Ireland,3,Both,22,All ages,1026,Total burden related to hepatitis B,3,Rate,2001,774.1736953958304,940.6650718817338,633.3896647487713
5,Prevalence,85,Israel,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2001,1466.855196856858,1893.4982381711693,1080.0287386534162
5,Prevalence,85,Israel,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2001,0.00024344217383388372,0.0003142176552939489,0.00017770066201473105
5,Prevalence,85,Israel,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2001,22.441126878359597,28.968254192916184,16.52314557587592
5,Prevalence,86,Italy,3,Both,22,All ages,297,Tuberculosis,1,Number,2001,6695762.111177922,7748327.864817756,5871405.365085995
5,Prevalence,86,Italy,3,Both,22,All ages,297,Tuberculosis,2,Percent,2001,0.12283396438216151,0.14215883188113096,0.10787742687046858
5,Prevalence,86,Italy,3,Both,22,All ages,297,Tuberculosis,3,Rate,2001,11776.13299445757,13627.326942877819,10326.300321840556
5,Prevalence,86,Italy,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2001,195201.17995229943,216566.34585233007,177103.8545043958
5,Prevalence,86,Italy,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2001,0.0035809918191870463,0.003968708693848409,0.00325196793693496
5,Prevalence,86,Italy,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2001,343.30894939589353,380.8848116965256,311.48038264279506
5,Prevalence,59,Latvia,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2004,274.2529250757811,398.4304105121432,176.98184675980733
5,Prevalence,59,Latvia,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2004,0.00012544735409811682,0.00018168054999479115,8.09235043007111e-05
5,Prevalence,59,Latvia,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2004,12.015575877520494,17.45604291402711,7.753933009460404
5,Prevalence,86,Italy,3,Both,22,All ages,338,Diphtheria,1,Number,2001,0.04666032786409685,0.05538409993217504,0.039168317547327844
5,Prevalence,86,Italy,3,Both,22,All ages,338,Diphtheria,2,Percent,2001,8.559920364265402e-10,1.016104634348454e-09,7.185063591739521e-10
5,Prevalence,86,Italy,3,Both,22,All ages,338,Diphtheria,3,Rate,2001,8.206358251218312e-05,9.740646632155881e-05,6.888705257859516e-05
5,Prevalence,86,Italy,3,Both,22,All ages,339,Whooping cough,1,Number,2001,3388.30941515245,4417.978824433932,2554.2494979575727
5,Prevalence,86,Italy,3,Both,22,All ages,339,Whooping cough,2,Percent,2001,6.215930423620411e-05,8.108130349125327e-05,4.690371102252202e-05
5,Prevalence,86,Italy,3,Both,22,All ages,339,Whooping cough,3,Rate,2001,5.959169641435867,7.770094776273155,4.492271572605692
5,Prevalence,50,Montenegro,3,Both,22,All ages,338,Diphtheria,1,Number,2004,0.009251497205992661,0.013069637013348148,0.006319199491283768
5,Prevalence,50,Montenegro,3,Both,22,All ages,338,Diphtheria,2,Percent,2004,1.5348616169743352e-08,2.1686173097989366e-08,1.0499940476421517e-08
5,Prevalence,50,Montenegro,3,Both,22,All ages,338,Diphtheria,3,Rate,2004,0.001457004242870066,0.0020583172817568505,0.0009952011296483895
5,Prevalence,50,Montenegro,3,Both,22,All ages,339,Whooping cough,1,Number,2004,122.64084785820818,156.9109924301192,93.60289262354364
5,Prevalence,50,Montenegro,3,Both,22,All ages,339,Whooping cough,2,Percent,2004,0.0002034663399101188,0.00026138548172100656,0.00015505280148921748
5,Prevalence,50,Montenegro,3,Both,22,All ages,339,Whooping cough,3,Rate,2004,19.314520849970773,24.711673865668764,14.741377385821854
5,Prevalence,50,Montenegro,3,Both,22,All ages,340,Tetanus,1,Number,2004,0.011499463506571637,0.015010497289059717,0.009276766355041544
5,Prevalence,50,Montenegro,3,Both,22,All ages,340,Tetanus,2,Percent,2004,1.9077635755971052e-08,2.487300947073793e-08,1.53756525585749e-08
5,Prevalence,50,Montenegro,3,Both,22,All ages,340,Tetanus,3,Rate,2004,0.0018110330411116005,0.0023639804186054445,0.0014609838427724572
5,Prevalence,50,Montenegro,3,Both,22,All ages,341,Measles,1,Number,2004,0.14066394758376208,0.238142978741934,0.043014651306795514
5,Prevalence,50,Montenegro,3,Both,22,All ages,341,Measles,2,Percent,2004,2.3338240289856267e-07,3.9661326233040185e-07,7.163938431425473e-08
5,Prevalence,50,Montenegro,3,Both,22,All ages,341,Measles,3,Rate,2004,0.022152951450456992,0.03750477600662954,0.006774312099341211
5,Prevalence,73,Western Europe,3,Both,22,All ages,338,Diphtheria,1,Number,2001,0.387677947619403,0.4933277162107627,0.31602699238249043
5,Prevalence,73,Western Europe,3,Both,22,All ages,338,Diphtheria,2,Percent,2001,1.021977757159644e-09,1.2968566329050284e-09,8.329565649723353e-10
5,Prevalence,73,Western Europe,3,Both,22,All ages,338,Diphtheria,3,Rate,2001,9.662455366967683e-05,0.00012295662078396798,7.876632466210518e-05
5,Prevalence,73,Western Europe,3,Both,22,All ages,339,Whooping cough,1,Number,2001,52858.20642649382,67613.68743427336,40336.54798884396
5,Prevalence,73,Western Europe,3,Both,22,All ages,339,Whooping cough,2,Percent,2001,0.00013934402958536073,0.0001784451816279644,0.0001062820100213153
5,Prevalence,73,Western Europe,3,Both,22,All ages,339,Whooping cough,3,Rate,2001,13.174338739416056,16.85198348375367,10.053450215393374
5,Prevalence,73,Western Europe,3,Both,22,All ages,340,Tetanus,1,Number,2001,29.555225123155655,38.28637978925377,22.957733544619455
5,Prevalence,73,Western Europe,3,Both,22,All ages,340,Tetanus,2,Percent,2001,7.791159957801841e-08,1.0070481641973551e-07,6.0359044328869e-08
5,Prevalence,73,Western Europe,3,Both,22,All ages,340,Tetanus,3,Rate,2001,0.007366321591589044,0.00954246786922277,0.005721967861824285
5,Prevalence,73,Western Europe,3,Both,22,All ages,341,Measles,1,Number,2001,470.11129780631717,478.0687594294066,461.74925583947544
5,Prevalence,73,Western Europe,3,Both,22,All ages,341,Measles,2,Percent,2001,1.2393024643390895e-06,1.2614974010236222e-06,1.215791844959742e-06
5,Prevalence,73,Western Europe,3,Both,22,All ages,341,Measles,3,Rate,2001,0.11717017850652302,0.11915349012482904,0.11508602959432744
5,Prevalence,73,Western Europe,3,Both,22,All ages,297,Tuberculosis,1,Number,2002,41161127.80748813,47432822.34833391,36211534.06253452
5,Prevalence,73,Western Europe,3,Both,22,All ages,297,Tuberculosis,2,Percent,2002,0.10790553271638602,0.1245033345906996,0.09485166404420227
5,Prevalence,73,Western Europe,3,Both,22,All ages,297,Tuberculosis,3,Rate,2002,10201.183294173346,11755.531024280852,8974.498902527983
5,Prevalence,73,Western Europe,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2002,2292636.2315977584,2482191.7518436303,2119512.4833032745
5,Prevalence,73,Western Europe,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2002,0.006010277609437393,0.0064915577957681825,0.005547376990933682
5,Prevalence,73,Western Europe,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2002,568.1963461928481,615.1749084784699,525.2901581703452
5,Prevalence,59,Latvia,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2004,17233.247654343886,19331.257052449648,14715.923828950987
5,Prevalence,59,Latvia,3,Both,22,All ages,1026,Total burden related to hepatitis B,2,Percent,2004,0.007882542913601997,0.00883100094597569,0.006766819835657905
5,Prevalence,59,Latvia,3,Both,22,All ages,1026,Total burden related to hepatitis B,3,Rate,2004,755.0234687548163,846.9415079433692,644.7344155972588
5,Prevalence,60,Lithuania,3,Both,22,All ages,297,Tuberculosis,1,Number,2004,825703.3850133665,937361.4507459945,730149.1910243743
5,Prevalence,60,Lithuania,3,Both,22,All ages,297,Tuberculosis,2,Percent,2004,0.2552658751126416,0.2897899116010218,0.22573803955767055
5,Prevalence,60,Lithuania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2004,24611.653561330128,27939.8337299208,21763.479796424057
5,Prevalence,60,Lithuania,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2004,45640.69436041921,50765.84704441576,41413.09224798327
5,Prevalence,60,Lithuania,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2004,0.01411011684568075,0.015701587839299227,0.012780767740286619
5,Prevalence,60,Lithuania,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2004,1360.4073548505646,1513.1722394288233,1234.3956653323773
5,Prevalence,60,Lithuania,3,Both,22,All ages,338,Diphtheria,1,Number,2004,0.024148796645006642,0.04280460910084201,0.013581414519398014
5,Prevalence,60,Lithuania,3,Both,22,All ages,338,Diphtheria,2,Percent,2004,7.465679010679486e-09,1.321594953523885e-08,4.198456692723115e-09
5,Prevalence,60,Lithuania,3,Both,22,All ages,338,Diphtheria,3,Rate,2004,0.0007198006302714787,0.0012758724611514438,0.00040481978769995214
5,Prevalence,60,Lithuania,3,Both,22,All ages,339,Whooping cough,1,Number,2004,265.48784366303323,343.1555657157974,202.1248379685982
5,Prevalence,367,Monaco,3,Both,22,All ages,297,Tuberculosis,1,Number,2000,3371.7472037155094,3891.5402209318904,2959.764096869797
5,Prevalence,367,Monaco,3,Both,22,All ages,297,Tuberculosis,2,Percent,2000,0.10701287589297687,0.12367129791688772,0.09382623118845512
5,Prevalence,367,Monaco,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,10200.27418875395,11772.761975253543,8953.935006999698
5,Prevalence,367,Monaco,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2000,177.49291595686228,196.91825223543688,160.11617866551958
5,Prevalence,367,Monaco,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2000,0.005633305463651721,0.006248891817282918,0.005078930514077344
5,Prevalence,367,Monaco,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2000,536.9549672426199,595.7208664274299,484.38652893196524
5,Prevalence,87,Luxembourg,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2001,3376.6688423342275,3654.1624146035583,3127.6962992167237
5,Prevalence,87,Luxembourg,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2001,0.008210115176822949,0.008888456699854018,0.0076078859075864305
5,Prevalence,87,Luxembourg,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2001,769.0399843775875,832.2394458727114,712.3362181482721
5,Prevalence,87,Luxembourg,3,Both,22,All ages,338,Diphtheria,1,Number,2001,0.0006249441723777268,0.0007863907095977114,0.0004955005983561375
5,Prevalence,87,Luxembourg,3,Both,22,All ages,338,Diphtheria,2,Percent,2001,1.5195007599432195e-09,1.912060787935613e-09,1.207830771168986e-09
5,Prevalence,87,Luxembourg,3,Both,22,All ages,338,Diphtheria,3,Rate,2001,0.00014233171181512628,0.0001791013354468129,0.00011285079769784881
5,Prevalence,87,Luxembourg,3,Both,22,All ages,339,Whooping cough,1,Number,2001,8.070967811416285,11.355838199722564,5.6852194641990135
5,Prevalence,87,Luxembourg,3,Both,22,All ages,339,Whooping cough,2,Percent,2001,1.962402989188578e-05,2.7623192583199472e-05,1.3831897562367262e-05
5,Prevalence,87,Luxembourg,3,Both,22,All ages,339,Whooping cough,3,Rate,2001,1.8381716565705273,2.586304443663486,1.2948148877129368
5,Prevalence,87,Luxembourg,3,Both,22,All ages,340,Tetanus,1,Number,2001,0.016083255791547953,0.023932094439364903,0.011246833890297172
5,Prevalence,87,Luxembourg,3,Both,22,All ages,340,Tetanus,2,Percent,2001,3.9106144204677815e-08,5.8011105312616236e-08,2.7363592361763777e-08
5,Prevalence,87,Luxembourg,3,Both,22,All ages,340,Tetanus,3,Rate,2001,0.003662978918039992,0.005450560417126746,0.002561478594185264
5,Prevalence,87,Luxembourg,3,Both,22,All ages,341,Measles,1,Number,2001,0.05740262142555648,0.22210036669177635,0.0005897903112269881
5,Prevalence,87,Luxembourg,3,Both,22,All ages,341,Measles,2,Percent,2001,1.395680581622013e-07,5.411156190153236e-07,1.4355357625919478e-09
5,Prevalence,87,Luxembourg,3,Both,22,All ages,341,Measles,3,Rate,2001,0.01307350917297119,0.05058359895690171,0.00013432538188095145
5,Prevalence,367,Monaco,3,Both,22,All ages,338,Diphtheria,1,Number,2000,8.661392865518582e-05,0.00014092446117311923,4.97656667199482e-05
5,Prevalence,367,Monaco,3,Both,22,All ages,338,Diphtheria,2,Percent,2000,2.748982742017052e-09,4.466854403365418e-09,1.5762641093538998e-09
5,Prevalence,367,Monaco,3,Both,22,All ages,338,Diphtheria,3,Rate,2000,0.00026202611508790096,0.0004263273777714424,0.00015055204766544823
5,Prevalence,367,Monaco,3,Both,22,All ages,339,Whooping cough,1,Number,2000,0.2885274087955858,0.4129270587957077,0.19855800395581322
5,Prevalence,367,Monaco,3,Both,22,All ages,339,Whooping cough,2,Percent,2000,9.157422294270046e-06,1.312574992368767e-05,6.307190383601506e-06
5,Prevalence,367,Monaco,3,Both,22,All ages,339,Whooping cough,3,Rate,2000,0.8728586406010982,1.2491948432642124,0.6006814747230009
5,Prevalence,367,Monaco,3,Both,22,All ages,340,Tetanus,1,Number,2000,0.0017233393334531667,0.002238178163815541,0.001311149531472221
5,Prevalence,367,Monaco,3,Both,22,All ages,340,Tetanus,2,Percent,2000,5.469475428056561e-08,7.125644878227622e-08,4.1476281473990486e-08
5,Prevalence,367,Monaco,3,Both,22,All ages,340,Tetanus,3,Rate,2000,0.0052134791428361076,0.006770979428422967,0.003966514663001814
5,Prevalence,367,Monaco,3,Both,22,All ages,341,Measles,1,Number,2000,0.326497918848819,0.4986490637447961,0.1482754571335707
5,Prevalence,367,Monaco,3,Both,22,All ages,341,Measles,2,Percent,2000,1.0362460420068953e-05,1.5789569591133507e-05,4.7017935966119e-06
5,Prevalence,367,Monaco,3,Both,22,All ages,341,Measles,3,Rate,2000,0.9877277545142112,1.5085226936816134,0.4485657514770395
5,Prevalence,49,North Macedonia,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2004,749.1765266737624,905.4418486804259,609.4425119300281
5,Prevalence,49,North Macedonia,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2004,0.0003779336504419638,0.00045650970954205496,0.0003078652260752565
5,Prevalence,49,North Macedonia,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2004,35.96125176499358,43.46214959980588,29.253873856821407
5,Prevalence,74,Andorra,3,Both,22,All ages,338,Diphtheria,1,Number,2001,0.0002277646588551443,0.00033930820896255795,0.00014086565413363517
5,Prevalence,74,Andorra,3,Both,22,All ages,338,Diphtheria,2,Percent,2001,3.6710772446342684e-09,5.48477361339169e-09,2.2728038653464447e-09
5,Prevalence,74,Andorra,3,Both,22,All ages,338,Diphtheria,3,Rate,2001,0.00034628177327847927,0.0005158668990970438,0.00021416495760411688
5,Prevalence,74,Andorra,3,Both,22,All ages,339,Whooping cough,1,Number,2001,6.829033812927005,8.855342399240357,5.239492964736399
5,Prevalence,74,Andorra,3,Both,22,All ages,339,Whooping cough,2,Percent,2001,0.0001100674433481267,0.00014279719540781366,8.458434679095217e-05
5,Prevalence,74,Andorra,3,Both,22,All ages,339,Whooping cough,3,Rate,2001,10.382514786997856,13.463211037263145,7.965857934364333
5,Prevalence,93,Sweden,3,Both,22,All ages,297,Tuberculosis,1,Number,2003,1719359.853400629,1985485.123007982,1509885.4907852393
5,Prevalence,93,Sweden,3,Both,22,All ages,297,Tuberculosis,2,Percent,2003,0.20260345802206528,0.23349418555233448,0.17793303644416206
5,Prevalence,93,Sweden,3,Both,22,All ages,297,Tuberculosis,3,Rate,2003,19121.573460810734,22081.241201400542,16791.939321113652
5,Prevalence,93,Sweden,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2003,68134.99903953486,74183.23962159835,62769.677817428375
5,Prevalence,93,Sweden,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2003,0.008028922630865548,0.008744794483545648,0.007386022093941944
5,Prevalence,93,Sweden,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2003,757.752012651628,825.0165101736809,698.0824887375724
5,Prevalence,93,Sweden,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2003,1231.553917303285,1564.4733299491702,932.2754150224265
5,Prevalence,93,Sweden,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2003,0.00014512444541798177,0.0001844280422934564,0.0001100651948741707
5,Prevalence,93,Sweden,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2003,13.69652121054659,17.399028857708064,10.368145329670766
5,Prevalence,74,Andorra,3,Both,22,All ages,340,Tetanus,1,Number,2001,0.005087594647189965,0.006649165708779725,0.003741255620006439
5,Prevalence,74,Andorra,3,Both,22,All ages,340,Tetanus,2,Percent,2001,8.19994668294641e-08,1.0720605369334923e-07,6.036700520653472e-08
5,Prevalence,74,Andorra,3,Both,22,All ages,340,Tetanus,3,Rate,2001,0.007734919477878642,0.01010905249318356,0.005688014272696482
5,Prevalence,74,Andorra,3,Both,22,All ages,341,Measles,1,Number,2001,0.046253368731194615,0.10031641405208298,0.0051127642222931775
5,Prevalence,74,Andorra,3,Both,22,All ages,341,Measles,2,Percent,2001,7.454727740295782e-07,1.6134346724043558e-06,8.252515476079107e-08
5,Prevalence,74,Andorra,3,Both,22,All ages,341,Measles,3,Rate,2001,0.07032126329365204,0.1525159606477239,0.007773186016433025
5,Prevalence,49,North Macedonia,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2004,21084.76664341389,23892.537924233748,18039.52399147073
5,Prevalence,49,North Macedonia,3,Both,22,All ages,1026,Total burden related to hepatitis B,2,Percent,2004,0.01063657041334493,0.012044063469822494,0.009098786716481693
5,Prevalence,49,North Macedonia,3,Both,22,All ages,1026,Total burden related to hepatitis B,3,Rate,2004,1012.0907084961665,1146.8666475880896,865.9158968289662
5,Prevalence,50,Montenegro,3,Both,22,All ages,297,Tuberculosis,1,Number,2004,146351.29242745516,166754.18890551556,128913.76990376072
5,Prevalence,50,Montenegro,3,Both,22,All ages,297,Tuberculosis,2,Percent,2004,0.2427977101206359,0.2760667012685813,0.2135415226757286
5,Prevalence,50,Montenegro,3,Both,22,All ages,297,Tuberculosis,3,Rate,2004,23048.64275138053,26261.86392774504,20302.433814981778
5,Prevalence,50,Montenegro,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2004,7843.749136124742,8824.151542313935,6964.717234417762
5,Prevalence,50,Montenegro,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2004,0.01301310138110319,0.014658155266593243,0.011547067031354255
5,Prevalence,50,Montenegro,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2004,1235.3001375755082,1389.7022233927528,1096.8627385374796
5,Prevalence,50,Montenegro,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2004,148.8936101963707,178.83401514411133,120.77774828792602
5,Prevalence,50,Montenegro,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2004,0.00024702015353114394,0.00029637478823059686,0.0002000590026403874
5,Prevalence,50,Montenegro,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2004,23.449028515279856,28.16429741401001,19.021104128509496
5,Prevalence,95,United Kingdom,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2000,11259.412583899699,14082.307204635732,8589.088961020538
5,Prevalence,95,United Kingdom,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2000,0.00019994837557537324,0.00025021329495453497,0.0001527772236836064
5,Prevalence,95,United Kingdom,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2000,18.905037354303712,23.644798674409284,14.421449292987152
5,Prevalence,95,United Kingdom,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2000,431773.7034543673,492453.45319018257,373854.0470051568
5,Prevalence,95,United Kingdom,3,Both,22,All ages,1026,Total burden related to hepatitis B,2,Percent,2000,0.0076676286497416426,0.008754786643563736,0.0066465965656416085
5,Prevalence,95,United Kingdom,3,Both,22,All ages,1026,Total burden related to hepatitis B,3,Rate,2000,724.9665940906231,826.8505002764352,627.7170030874025
5,Prevalence,83,Iceland,3,Both,22,All ages,1026,Total burden related to hepatitis B,1,Number,2004,2048.170552269683,2419.305914215821,1701.0580332731759
5,Prevalence,83,Iceland,3,Both,22,All ages,1026,Total burden related to hepatitis B,2,Percent,2004,0.00752844088729092,0.008881556182898999,0.006229534285904478
5,Prevalence,83,Iceland,3,Both,22,All ages,1026,Total burden related to hepatitis B,3,Rate,2004,702.393783114513,829.6698884349637,583.3560032215315
5,Prevalence,51,Poland,3,Both,22,All ages,338,Diphtheria,1,Number,2004,0.04746147329913067,0.05549230462975489,0.04000176564728921
5,Prevalence,51,Poland,3,Both,22,All ages,338,Diphtheria,2,Percent,2004,1.3053799022036103e-09,1.52880714937011e-09,1.0985065062566034e-09
